date,category,amount
2024-08-12 08:21:04 +0000,Business lunch,9.0
2024-08-12 09:03:19 +0000,Coffe,7.53
2024-08-12 14:41:50 +0000,Market,10.0
2024-08-13 02:21:13 +0000,Transport,2.0
2024-08-13 04:08:32 +0000,Coffe,19.0
2024-08-13 07:59:10 +0000,Business lunch,11.0
2024-08-13 13:27:28 +0000,Phone,5.0
2024-08-13 13:50:19 +0000,Learning,70.0
2024-08-13 14:43:57 +0000,Coffe,18.0
2024-08-14 04:17:35 +0000,Transport,1.5
2024-08-14 07:27:56 +0000,Business lunch,12.0
2024-08-14 09:46:41 +0000,Market,8.0
2024-08-14 14:43:55 +0000,Market,16.0
2024-08-15 02:26:08 +0000,Transport,1.0
2024-08-15 04:41:11 +0000,Coffe,15.23
2024-08-15 09:39:52 +0000,Business lunch,10.0
2024-08-15 14:24:06 +0000,Clothing,39.0
2024-08-15 14:40:25 +0000,Coffe,8.0
2024-08-15 18:51:58 +0000,Market,8.0
2024-08-16 02:30:43 +0000,Transport,1.0
2024-08-16 04:02:52 +0000,Taxi,2.5
2024-08-16 04:14:48 +0000,Coffe,6.75
2024-08-16 09:25:48 +0000,Business lunch,11.3
2024-08-16 14:50:08 +0000,Coffe,8.0
2024-08-16 18:25:23 +0000,Restuarant,83.0
2024-08-17 06:13:31 +0000,Coffe,15.2
2024-08-17 09:13:04 +0000,Coffe,8.0
2024-08-17 12:28:40 +0000,Coffe,18.0
2024-08-17 16:52:39 +0000,Transport,1.0
2024-08-17 17:32:21 +0000,Market,7.0
2024-08-18 07:30:31 +0000,Coffe,15.2
2024-08-18 10:35:21 +0000,Coffe,8.0
2024-08-18 14:46:44 +0000,Market,0.5
2024-08-18 14:46:50 +0000,Transport,2.0
2024-08-18 14:53:08 +0000,Coffe,13.13
2024-08-19 04:15:08 +0000,Market,2.5
2024-08-19 08:12:45 +0000,Restuarant,12.0
2024-08-19 14:37:32 +0000,Coffe,8.0
2024-08-19 17:35:51 +0000,Market,2.45
2024-08-19 17:48:10 +0000,Market,2.5
2024-08-20 02:42:36 +0000,Transport,1.0
2024-08-20 04:33:30 +0000,Taxi,2.5
2024-08-20 04:33:32 +0000,Coffe,8.0
2024-08-20 14:31:21 +0000,Market,3.55
2024-08-21 04:00:10 +0000,Taxi,2.5
2024-08-21 04:09:52 +0000,Coffe,6.75
2024-08-21 14:18:19 +0000,Other,10.0
2024-08-21 15:03:14 +0000,Other,2.0
2024-08-21 15:09:27 +0000,Market,3.0
2024-08-22 02:15:51 +0000,Transport,2.0
2024-08-22 04:05:16 +0000,Coffe,15.23
2024-08-22 14:21:25 +0000,Coffe,8.0
2024-08-23 04:00:30 +0000,Taxi,2.5
2024-08-23 04:08:59 +0000,Coffe,6.75
2024-08-23 08:03:09 +0000,Business lunch,9.0
2024-08-24 06:15:39 +0000,Transport,0.5
2024-08-24 06:42:41 +0000,Transport,0.5
2024-08-24 07:19:30 +0000,Coffe,15.0
2024-08-24 10:25:51 +0000,Coffe,8.0
2024-08-24 13:52:26 +0000,Market,10.0
2024-08-24 13:52:32 +0000,Transport,0.5
2024-08-25 02:37:36 +0000,Transport,1.0
2024-08-25 04:19:42 +0000,Market,9.0
2024-08-25 04:19:49 +0000,Taxi,2.5
2024-08-25 04:31:57 +0000,Coffe,8.0
2024-08-25 06:50:55 +0000,Restuarant,40.0
2024-08-25 07:55:49 +0000,Restuarant,17.0
2024-08-25 08:21:39 +0000,Coffe,5.0
2024-08-25 10:18:10 +0000,Taxi,5.0
2024-08-25 10:18:11 +0000,Phone,15.0
2024-08-26 07:04:09 +0000,Transport,0.5
2024-08-26 07:04:15 +0000,Market,5.0
2024-08-26 08:13:32 +0000,Market,0.55
2024-08-26 09:33:54 +0000,Taxi,2.5
2024-08-26 09:34:04 +0000,Restuarant,10.0
2024-08-26 09:38:06 +0000,Coffe,8.0
2024-08-26 12:07:46 +0000,Coffe,8.0
2024-08-26 15:45:16 +0000,Market,13.0
2024-08-27 02:32:49 +0000,Transport,1.0
2024-08-27 04:03:10 +0000,Market,11.0
2024-08-27 04:04:00 +0000,Taxi,2.5
2024-08-27 08:01:37 +0000,business_expenses,29.0
2024-08-27 08:16:10 +0000,Coffe,15.0
2024-08-27 09:36:06 +0000,Other,90.0
2024-08-27 11:08:07 +0000,Taxi,2.5
2024-08-27 11:24:52 +0000,Taxi,5.0
2024-08-27 11:48:46 +0000,Market,8.2
2024-08-27 15:31:54 +0000,business_expenses,70.0
2024-08-27 16:09:21 +0000,business_expenses,15.0
2024-08-28 05:28:07 +0000,Transport,0.5
2024-08-28 06:03:52 +0000,Transport,0.5
2024-08-28 06:03:55 +0000,Transport,0.5
2024-08-28 07:35:47 +0000,Market,7.4
2024-08-28 07:36:56 +0000,Taxi,2.6
2024-08-28 10:46:56 +0000,Coffe,8.0
2024-08-28 14:42:34 +0000,Coffe,7.4
2024-08-28 19:45:25 +0000,Market,11.0
2024-08-29 05:19:33 +0000,Restuarant,25.0
2024-08-29 06:44:32 +0000,Transport,1.5
2024-08-29 08:09:56 +0000,Market,8.0
2024-08-29 08:10:28 +0000,Taxi,2.6
2024-08-29 08:29:17 +0000,Coffe,9.4
2024-08-29 12:28:15 +0000,Coffe,18.2
2024-08-29 16:08:17 +0000,Taxi,6.0
2024-08-29 16:54:11 +0000,Market,5.0
2024-08-30 04:44:40 +0000,Transport,1.0
2024-08-30 07:47:34 +0000,Coffe,8.0
2024-08-30 09:38:27 +0000,Business lunch,22.0
2024-08-30 10:01:54 +0000,Coffe,7.0
2024-08-30 14:17:10 +0000,Coffe,16.0
2024-08-31 12:02:17 +0000,Coffe,16.0
2024-08-31 12:02:19 +0000,Transport,2.0
2024-08-31 13:01:19 +0000,Market,8.0
2024-09-01 02:04:48 +0000,Sport,89.0
2024-09-01 02:25:58 +0000,Transport,1.0
2024-09-01 03:03:07 +0000,Market,20.0
2024-09-01 04:15:53 +0000,Market,0.45
2024-09-01 04:15:56 +0000,Taxi,2.5
2024-09-01 04:36:26 +0000,Coffe,8.0
2024-09-01 09:42:53 +0000,Restuarant,112.0
2024-09-01 09:42:55 +0000,Transport,3.0
2024-09-01 09:47:57 +0000,Coffe,8.0
2024-09-01 13:31:49 +0000,Restuarant,11.0
2024-09-01 14:11:31 +0000,Taxi,3.0
2024-09-01 14:16:12 +0000,Market,16.0
2024-09-01 14:23:47 +0000,Coffe,12.0
2024-09-01 17:47:05 +0000,Transport,0.5
2024-09-01 17:47:09 +0000,Market,15.2
2024-09-02 02:47:36 +0000,Transport,0.5
2024-09-02 03:07:55 +0000,Market,4.57
2024-09-02 04:10:17 +0000,Coffe,7.35
2024-09-02 04:27:54 +0000,business_expenses,2.0
2024-09-02 06:57:38 +0000,Restuarant,8.1
2024-09-02 09:09:23 +0000,Coffe,8.0
2024-09-02 14:14:27 +0000,Clothing,170.0
2024-09-02 15:12:13 +0000,Transport,0.5
2024-09-03 04:04:29 +0000,Coffe,16.0
2024-09-03 04:52:24 +0000,Market,3.25
2024-09-03 07:21:57 +0000,Transport,1.0
2024-09-03 08:58:06 +0000,Coffe,16.0
2024-09-03 17:56:49 +0000,Restuarant,38.0
2024-09-04 04:05:03 +0000,Coffe,16.0
2024-09-04 04:50:28 +0000,Market,3.25
2024-09-04 09:51:49 +0000,Business lunch,10.0
2024-09-04 14:50:09 +0000,Coffe,7.4
2024-09-04 16:20:19 +0000,business_expenses,95.0
2024-09-04 18:40:20 +0000,Market,3.27
2024-09-05 02:05:37 +0000,Phone,2.0
2024-09-05 12:46:53 +0000,Business lunch,8.1
2024-09-05 14:17:23 +0000,Coffe,7.4
2024-09-05 04:17:00 +0000,Coffe,16.0
2024-09-05 16:11:44 +0000,Coffe,3.5
2024-09-05 16:52:25 +0000,Transport,0.5
2024-09-06 04:00:00 +0000,Coffe,7.0
2024-09-06 04:00:07 +0000,Coffe,16.0
2024-09-06 04:26:46 +0000,Taxi,3.5
2024-09-06 09:15:22 +0000,Taxi,4.8
2024-09-06 09:15:25 +0000,Business lunch,6.0
2024-09-07 06:33:19 +0000,Transport,1.0
2024-09-07 08:08:02 +0000,Market,7.4
2024-09-07 08:08:30 +0000,Taxi,2.6
2024-09-07 08:29:02 +0000,Coffe,7.4
2024-09-07 12:50:54 +0000,Coffe,17.3
2024-09-07 14:46:27 +0000,Transport,0.5
2024-09-07 15:51:59 +0000,Market,18.0
2024-09-08 02:37:50 +0000,Transport,0.5
2024-09-08 04:10:07 +0000,Market,15.0
2024-09-08 04:10:08 +0000,Taxi,2.0
2024-09-08 12:09:08 +0000,Restuarant,52.0
2024-09-08 12:22:05 +0000,Transport,0.5
2024-09-08 17:45:23 +0000,Health,4.0
2024-09-09 02:20:52 +0000,Transport,0.5
2024-09-09 03:57:31 +0000,Coffe,16.0
2024-09-09 04:21:00 +0000,Coffe,7.0
2024-09-09 04:36:28 +0000,Market,3.25
2024-09-09 15:20:45 +0000,Restuarant,57.0
2024-09-09 15:26:59 +0000,Transport,1.0
2024-09-10 02:18:48 +0000,Transport,0.5
2024-09-10 04:05:52 +0000,Market,8.0
2024-09-10 04:36:59 +0000,Coffe,5.25
2024-09-10 06:07:20 +0000,Learning,50.0
2024-09-10 08:18:42 +0000,Business lunch,7.8
2024-09-10 13:56:30 +0000,Transport,0.5
2024-09-10 14:38:45 +0000,Market,16.0
2024-09-11 01:33:42 +0000,Phone,3.0
2024-09-11 02:18:44 +0000,Transport,0.5
2024-09-11 04:06:22 +0000,Market,14.0
2024-09-11 08:37:19 +0000,Events,50.0
2024-09-11 09:05:52 +0000,Taxi,6.0
2024-09-11 10:28:50 +0000,Phone,12.0
2024-09-11 14:07:41 +0000,Health,6.0
2024-09-11 14:29:43 +0000,Coffe,8.0
2024-09-11 18:18:23 +0000,Transport,0.5
2024-09-11 19:30:18 +0000,Communal,180.0
2024-09-12 02:15:51 +0000,Transport,0.5
2024-09-12 04:03:03 +0000,Market,4.1
2024-09-12 06:08:25 +0000,Restuarant,8.1
2024-09-12 12:56:21 +0000,Restuarant,7.2
2024-09-12 09:00:00 +0000,Coffe,6.0
2024-09-12 14:15:57 +0000,Coffe,5.6
2024-09-12 17:00:05 +0000,Transport,0.5
2024-09-12 17:41:51 +0000,Market,4.0
2024-09-13 04:09:00 +0000,Coffe,21.0
2024-09-13 04:55:16 +0000,Taxi,4.0
2024-09-13 08:45:33 +0000,Transport,0.5
2024-09-13 09:38:22 +0000,Business lunch,12.0
2024-09-13 14:17:53 +0000,Coffe,7.4
2024-09-14 04:06:45 +0000,Transport,0.5
2024-09-14 04:06:48 +0000,Market,12.1
2024-09-14 04:06:51 +0000,Taxi,2.5
2024-09-14 04:06:56 +0000,Coffe,10.0
2024-09-14 07:41:25 +0000,Phone,1.0
2024-09-14 12:05:16 +0000,Restuarant,118.0
2024-09-14 12:32:08 +0000,Transport,0.5
2024-09-14 13:08:17 +0000,Sport,3.0
2024-09-14 13:20:12 +0000,Market,6.0
2024-09-15 06:45:47 +0000,Taxi,2.6
2024-09-15 06:47:02 +0000,Market,14.0
2024-09-15 06:56:13 +0000,Coffe,8.0
2024-09-15 15:52:41 +0000,Tech,510.0
2024-09-15 15:52:46 +0000,Restuarant,178.0
2024-09-16 04:02:17 +0000,Market,11.0
2024-09-16 06:45:27 +0000,Restuarant,8.0
2024-09-16 09:03:35 +0000,Coffe,9.0
2024-09-16 12:40:25 +0000,Market,6.23
2024-09-16 12:46:35 +0000,Restuarant,11.0
2024-09-16 14:19:57 +0000,Coffe,8.0
2024-09-16 17:49:02 +0000,Transport,1.0
2024-09-16 19:06:12 +0000,Market,4.0
2024-09-16 19:06:14 +0000,Health,14.0
2024-09-17 02:57:01 +0000,Transport,1.0
2024-09-17 03:58:32 +0000,Market,8.0
2024-09-17 04:03:30 +0000,Coffe,6.0
2024-09-17 09:30:53 +0000,Business lunch,10.0
2024-09-17 09:59:22 +0000,Phone,15.0
2024-09-17 14:19:51 +0000,Coffe,8.0
2024-09-17 16:03:03 +0000,Taxi,8.0
2024-09-17 18:08:17 +0000,Restuarant,40.0
2024-09-17 19:18:21 +0000,Restuarant,10.0
2024-09-18 04:04:29 +0000,Market,14.0
2024-09-18 09:27:46 +0000,Business lunch,10.0
2024-09-18 09:47:46 +0000,Events,30.0
2024-09-18 17:39:24 +0000,Transport,1.0
2024-09-18 14:29:58 +0000,Coffe,6.0
2024-09-18 18:20:25 +0000,Market,17.0
2024-09-19 03:54:25 +0000,Transport,0.5
2024-09-19 06:28:56 +0000,Restuarant,7.2
2024-09-19 08:29:23 +0000,Phone,12.0
2024-09-19 14:28:19 +0000,business_expenses,24.0
2024-09-19 14:45:20 +0000,Coffe,8.0
2024-09-19 18:09:42 +0000,Market,7.0
2024-09-20 06:33:51 +0000,Restuarant,8.0
2024-09-20 04:34:00 +0000,Transport,1.0
2024-09-20 09:56:18 +0000,Market,7.0
2024-09-20 13:57:27 +0000,Other,10.0
2024-09-20 15:02:11 +0000,Other,10.0
2024-09-20 15:44:23 +0000,Other,12.0
2024-09-21 07:59:49 +0000,Market,7.4
2024-09-21 08:00:07 +0000,Taxi,3.0
2024-09-21 08:31:25 +0000,Coffe,8.0
2024-09-21 12:14:35 +0000,Transport,0.5
2024-09-21 12:54:57 +0000,Market,5.0
2024-09-22 04:10:00 +0000,Market,7.0
2024-09-22 04:10:45 +0000,Taxi,2.6
2024-09-22 11:27:12 +0000,Restuarant,48.0
2024-09-22 05:27:00 +0000,Coffe,8.0
2024-09-22 11:43:13 +0000,Coffe,7.0
2024-09-22 13:26:54 +0000,Transport,1.0
2024-09-23 02:18:06 +0000,Transport,0.5
2024-09-23 04:21:22 +0000,Coffe,16.0
2024-09-23 04:32:41 +0000,Coffe,5.25
2024-09-23 09:44:46 +0000,Business lunch,12.0
2024-09-23 09:44:51 +0000,Market,5.0
2024-09-23 14:15:14 +0000,Coffe,4.5
2024-09-23 16:49:10 +0000,business_expenses,15.0
2024-09-23 17:42:09 +0000,Transport,0.5
2024-09-23 18:37:15 +0000,Market,7.2
2024-09-24 07:44:25 +0000,Taxi,7.0
2024-09-24 03:44:00 +0000,Market,6.2
2024-09-24 14:16:20 +0000,Coffe,7.4
2024-09-24 16:04:17 +0000,Restuarant,12.0
2024-09-24 16:42:43 +0000,Transport,0.5
2024-09-25 02:21:57 +0000,Transport,0.5
2024-09-25 08:26:17 +0000,Restuarant,8.5
2024-09-25 09:05:37 +0000,Coffe,5.25
2024-09-25 15:33:58 +0000,Coffe,4.4
2024-09-25 17:44:30 +0000,Coffe,13.0
2024-09-25 19:37:03 +0000,Transport,0.5
2024-09-26 02:14:06 +0000,Transport,0.5
2024-09-26 03:57:00 +0000,Market,6.5
2024-09-26 06:44:21 +0000,Restuarant,7.2
2024-09-26 09:03:40 +0000,Coffe,8.4
2024-09-26 15:30:11 +0000,Coffe,7.4
2024-09-26 17:14:24 +0000,Transport,0.5
2024-09-26 18:12:16 +0000,Market,9.0
2024-09-27 02:24:07 +0000,Transport,0.5
2024-09-27 03:55:58 +0000,Market,7.0
2024-09-27 06:42:03 +0000,Restuarant,17.1
2024-09-27 09:21:27 +0000,Coffe,8.0
2024-09-27 12:39:39 +0000,Restuarant,8.0
2024-09-27 14:13:16 +0000,Coffe,7.4
2024-09-27 17:06:44 +0000,Transport,0.5
2024-09-28 04:04:41 +0000,Transport,0.5
2024-09-28 05:31:53 +0000,Market,8.0
2024-09-28 05:58:09 +0000,Coffe,13.0
2024-09-28 10:54:02 +0000,Coffe,13.0
2024-09-28 12:52:17 +0000,Transport,0.5
2024-09-28 13:31:37 +0000,Market,8.0
2024-09-29 02:57:07 +0000,Transport,0.5
2024-09-29 04:29:03 +0000,Market,7.4
2024-09-29 04:53:24 +0000,Coffe,15.0
2024-09-29 10:40:38 +0000,Restuarant,8.0
